Doc_ID,City,Country,Num_Reviews,CLEANLINESS,ROOM,SERVICE,LOCATION,VALUE,OVERALL_RATING
uk_england_london_the_levin,london,UK,31,4.871,4.645,4.71,4.935,4.581,4.748
uk_england_london_hilton_london_tower_bridge,london,UK,275,4.749,4.578,4.389,4.465,4.255,4.487
uk_england_london_the_montcalm_london,london,UK,13,4.692,4.385,4.615,4.538,4.231,4.492
uk_england_london_the_stafford_hotel,london,UK,32,4.719,4.625,4.781,4.875,4.344,4.669
uk_england_london_haymarket_hotel,london,UK,50,4.88,4.8,4.52,4.66,3.88,4.548
uk_england_london_rubens_at_the_palace,london,UK,284,4.641,4.197,4.599,4.754,4.215,4.481
uk_england_london_the_goring,london,UK,41,4.756,4.268,4.683,4.463,4.122,4.459
uk_england_london_the_kensington_hotel,london,UK,50,4.58,4.3,4.44,4.64,4.44,4.48
uk_england_london_luna_simone_hotel,london,UK,301,4.797,4.146,4.638,4.608,4.625,4.563
uk_england_london_wyndham_grand_london_chelsea_harbour,london,UK,80,4.738,4.775,4.5,3.625,4.238,4.375
uk_england_london_renaissance_chancery_court_london,london,UK,266,4.744,4.481,4.402,4.609,4.083,4.464
uk_england_london_plaza_on_the_river_club_and_residence,london,UK,104,4.635,4.615,4.558,4.337,4.279,4.485
uk_england_london_royal_horseguards,london,UK,227,4.463,4.194,4.189,4.846,4.031,4.344
uk_england_london_london_bridge_hotel,london,UK,301,4.661,4.405,4.465,4.435,4.395,4.472
uk_england_london_marriott_executive_apartments_london_west_india_quay,london,UK,3,4.667,4.667,4.667,3.333,4.333,4.333
uk_england_london_st_james_s_hotel_and_club,london,UK,46,4.935,4.413,4.696,4.957,4.043,4.609
uk_england_london_threadneedles_hotel,london,UK,80,4.838,4.738,4.438,4.125,4.05,4.438
uk_england_london_the_lanesborough_a_st_regis_hotel,london,UK,23,4.783,4.565,4.87,4.957,4.174,4.67
uk_england_london_royal_park_hotel,london,UK,145,4.766,4.455,4.4,4.559,4.145,4.465
uk_england_london_one_aldwych,london,UK,70,4.7,4.1,4.557,4.714,3.886,4.391
uk_england_london_the_langham_london,london,UK,119,4.563,4.227,4.412,4.672,4.017,4.378
uk_england_london_premier_inn_london_county_hall,london,UK,301,4.455,4.05,4.322,4.874,4.409,4.422
uk_england_london_the_cavendish_london,london,UK,244,4.611,4.193,4.373,4.902,4.119,4.439
uk_england_london_athenaeum_hotel_apartments,london,UK,134,4.545,4.216,4.463,4.679,4.06,4.393
uk_england_london_ashburn_hotel,london,UK,117,4.658,4.462,4.436,4.607,4.205,4.474
uk_england_london_claridge_s,london,UK,110,4.582,4.327,4.491,4.8,3.9,4.42
uk_england_london_knightsbridge_hotel,london,UK,43,4.884,4.721,4.767,4.884,4.233,4.698
uk_england_london_church_street_hotel,london,UK,25,4.88,4.52,4.72,3.68,4.36,4.432
uk_england_london_the_connaught,london,UK,33,4.788,4.091,4.758,4.879,3.97,4.497
uk_england_london_the_zetter,london,UK,83,4.699,4.277,4.434,4.313,4.012,4.347
uk_england_london_the_parkcity,london,UK,301,4.754,4.478,4.316,4.169,4.296,4.403
uk_england_london_premier_inn_london_city_tower_hill,london,UK,133,4.684,4.511,4.286,4.008,4.391,4.376
uk_england_london_megaro_hotel,london,UK,94,4.67,4.553,4.234,4.723,4.266,4.489
uk_england_london_the_bermondsey_square_hotel,london,UK,51,4.843,4.529,4.431,4.0,4.353,4.431
uk_england_london_london_marriott_west_india_quay,london,UK,136,4.728,4.463,4.265,4.206,4.015,4.335
uk_england_london_k_k_hotel_george,london,UK,292,4.658,4.027,4.267,4.483,4.188,4.325
uk_england_london_ridgemount_hotel,london,UK,187,4.476,3.61,4.444,4.695,4.444,4.334
uk_england_london_andaz_london,london,UK,100,4.62,4.16,4.07,4.39,3.86,4.22
uk_england_london_the_dorchester,london,UK,90,4.722,4.6,4.267,4.689,4.022,4.46
uk_england_london_dukes_hotel,london,UK,55,4.782,4.2,4.418,4.782,4.0,4.436
uk_england_london_brown_s_hotel,london,UK,48,4.583,4.417,4.5,4.771,3.771,4.408
uk_england_london_no_ten_manchester_street,london,UK,7,5.0,5.0,4.714,5.0,4.857,4.914
uk_england_london_london_southwark_premier_inn,london,UK,66,4.53,4.182,4.439,4.712,4.379,4.448
uk_england_london_charlotte_street_hotel,london,UK,30,4.933,4.4,4.5,4.8,3.933,4.513
uk_england_london_the_bloomsbury_hotel,london,UK,79,4.709,4.329,4.266,4.835,4.253,4.478
uk_england_london_glenlyn_guest_house,london,UK,34,4.618,3.853,4.529,4.059,4.5,4.312
uk_england_london_grosvenor_house_a_jw_marriott_hotel,london,UK,140,4.6,4.343,4.2,4.55,3.979,4.334
uk_england_london_premier_inn_london_kings_cross_st_pancras,london,UK,225,4.591,4.227,4.387,4.591,4.32,4.423
uk_england_london_the_pelham_hotel,london,UK,48,4.938,4.667,4.708,4.792,4.208,4.662
uk_england_london_collingham_apartments,london,UK,84,4.488,4.31,4.286,4.571,4.202,4.371
uk_england_london_the_beaufort,london,UK,85,4.576,4.024,4.506,4.824,4.153,4.416
uk_england_london_flemings_mayfair_hotel,london,UK,146,4.616,4.212,4.336,4.863,4.212,4.448
uk_england_london_novotel_london_greenwich,london,UK,73,4.534,4.233,4.342,4.411,4.164,4.337
uk_england_london_the_trafalgar_hotel,london,UK,149,4.47,4.208,4.02,4.893,3.839,4.286
uk_england_london_the_grand_at_trafalgar_square,london,UK,233,4.408,4.12,3.785,4.91,4.223,4.289
uk_england_london_parkes_hotel,london,UK,40,4.75,4.525,4.575,4.775,4.4,4.605
uk_england_london_hyatt_regency_london_the_churchill,london,UK,112,4.661,4.188,4.321,4.598,3.688,4.291
uk_england_london_space_apart_hotel,london,UK,26,4.615,4.346,4.462,4.538,4.423,4.477
uk_england_london_the_darlington_hyde_park,london,UK,225,4.631,4.071,4.284,4.431,4.311,4.346
uk_england_london_crowne_plaza_london_kensington,london,UK,211,4.384,4.133,4.062,4.659,4.081,4.264
uk_england_london_searcy_s_roof_garden_rooms,london,UK,29,4.207,3.828,4.621,4.793,4.241,4.338
uk_england_london_ramada_encore_london_west,london,UK,119,4.622,4.151,4.118,3.504,4.218,4.123
uk_england_london_holiday_inn_express_london_park_royal,london,UK,87,4.69,4.23,4.218,3.724,4.356,4.244
uk_england_london_arosfa,london,UK,138,4.783,3.841,4.348,4.645,4.391,4.401
uk_england_london_mic_hotel_and_conference_center,london,UK,22,4.773,4.273,4.182,4.591,4.5,4.464
uk_england_london_hotel_indigo_london_paddington,london,UK,98,4.786,4.367,4.255,4.622,4.02,4.41
uk_england_london_montagu_place_hotel,london,UK,45,4.822,4.556,4.467,4.644,4.311,4.56
uk_england_london_odessa_wharf,london,UK,10,4.6,4.7,4.8,4.2,4.7,4.6
uk_england_london_crowne_plaza_london_shoreditch,london,UK,121,4.686,4.397,3.95,3.653,4.19,4.175
uk_england_london_lancaster_london,london,UK,203,4.256,3.857,4.059,4.483,3.734,4.078
uk_england_london_dorset_square,london,UK,62,4.613,4.21,4.323,4.484,4.21,4.368
uk_england_london_marriott_london_park_lane,london,UK,93,4.731,4.452,4.398,4.656,3.978,4.443
uk_england_london_cadogan_hotel,london,UK,77,4.481,4.039,4.39,4.805,4.052,4.353
uk_england_london_radisson_edwardian_leicester_square_hotel,london,UK,86,4.477,4.07,4.279,4.895,3.814,4.307
uk_england_london_novotel_london_paddington,london,UK,84,4.774,4.381,4.19,4.131,4.06,4.307
uk_england_london_novotel_london_tower_bridge,london,UK,108,4.389,3.843,3.926,4.389,4.083,4.126
uk_england_london_chiswick_moran_hotel,london,UK,104,4.615,4.529,4.087,3.952,4.25,4.287
uk_england_london_radisson_edwardian_bloomsbury_street,london,UK,158,4.627,4.297,4.38,4.823,4.051,4.435
uk_england_london_intercontinental_london_park_lane_hotel,london,UK,146,4.651,4.308,4.247,4.61,3.781,4.319
uk_england_london_radisson_edwardian_new_providence_wharf,london,UK,150,4.687,4.54,4.2,3.66,4.207,4.259
uk_england_london_park_plaza_county_hall_london,london,UK,216,4.435,4.148,3.806,4.394,3.87,4.131
uk_england_london_london_lodge_hotel,london,UK,79,4.494,4.038,4.57,4.38,4.278,4.352
uk_england_london_the_sanctuary_house_hotel,london,UK,95,4.505,4.0,4.105,4.853,4.179,4.328
uk_england_london_rhodes_hotel,london,UK,147,4.34,3.68,4.408,4.667,4.354,4.29
uk_england_london_the_may_fair,london,UK,298,4.423,4.097,3.936,4.758,3.718,4.187
uk_england_london_crowne_plaza_london_the_city,london,UK,147,4.51,4.293,4.286,4.299,4.122,4.302
uk_england_london_swissotel_the_howard,london,UK,168,4.482,4.149,4.113,4.768,3.893,4.281
uk_england_london_amsterdam_hotel,london,UK,101,4.475,4.0,4.327,4.594,4.366,4.352
uk_england_london_novotel_london_st_pancras,london,UK,191,4.513,4.199,3.911,4.414,3.906,4.188
uk_england_london_rookery_hotel,london,UK,36,4.694,4.417,4.111,4.278,3.917,4.283
uk_england_london_london_marriott_hotel_marble_arch,london,UK,94,4.649,4.309,4.457,3.862,3.915,4.238
uk_england_london_51_kensington_court_limited,london,UK,9,4.667,4.556,4.667,4.889,4.556,4.667
uk_england_london_crown_moran_hotel,london,UK,75,4.693,4.387,4.267,3.48,4.253,4.216
uk_england_london_premier_inn_london_euston,london,UK,109,4.505,4.064,4.083,4.385,3.954,4.198
uk_england_london_club_quarters_st_paul_s,london,UK,119,4.286,3.899,3.782,4.622,4.034,4.124
uk_england_london_premier_inn_london_hampstead,london,UK,28,4.464,4.25,4.071,4.643,4.25,4.336
uk_england_london_hotel_55,london,UK,46,4.652,4.065,4.196,3.739,4.348,4.2
uk_england_london_premier_inn_london_kensington_olympia,london,UK,31,4.613,4.194,4.032,4.194,4.226,4.252
uk_england_london_sheraton_belgravia_hotel,london,UK,72,4.444,4.014,4.375,4.458,3.931,4.244
uk_england_london_chamberlain_hotel,london,UK,58,4.534,4.121,4.034,3.931,4.0,4.124
uk_england_london_marriott_london_county_hall,london,UK,155,4.484,4.29,4.129,4.852,3.645,4.28
uk_england_london_hazlitt_s,london,UK,36,4.194,4.056,4.028,4.778,3.833,4.178
uk_england_london_four_seasons_hotel_canary_wharf,london,UK,48,4.729,4.125,4.542,3.833,3.458,4.138
uk_england_london_vancouver_studios,london,UK,40,4.35,3.8,4.35,4.475,4.125,4.22
uk_england_london_grange_st_paul_s_hotel,london,UK,62,4.726,4.194,4.226,4.452,4.048,4.329
uk_england_london_hilton_london_islington,london,UK,105,4.314,4.019,4.0,4.248,3.943,4.105
uk_england_london_radisson_edwardian_hampshire_hotel,london,UK,147,4.265,3.81,4.034,4.864,3.687,4.132
uk_england_london_the_capital_hotel,london,UK,41,4.488,4.293,4.463,4.756,4.0,4.4
uk_england_london_seraphine_hotel,london,UK,3,5.0,3.667,4.667,5.0,4.333,4.533
uk_england_london_club_quarters_gracechurch,london,UK,84,4.048,3.607,3.536,3.94,3.833,3.793
uk_england_london_melia_white_house,london,UK,294,4.35,3.827,4.003,4.323,3.81,4.063
uk_england_london_baglioni_hotel_london,london,UK,48,4.625,4.479,4.542,4.667,4.021,4.467
uk_england_london_sydney_house,london,UK,34,4.735,4.353,4.441,4.794,4.235,4.512
uk_england_london_novotel_london_city_south,london,UK,80,4.312,3.875,3.9,4.062,3.788,3.988
uk_england_london_premier_inn_london_putney_bridge,london,UK,33,4.455,4.212,4.242,4.303,4.273,4.297
uk_england_london_mercure_london_city_bankside,london,UK,58,4.431,3.948,4.19,4.0,3.879,4.09
uk_england_london_the_rembrandt,london,UK,159,4.138,3.786,3.836,4.604,3.755,4.024
uk_england_london_parkwood_hotel,london,UK,98,4.194,3.571,4.286,4.755,4.357,4.233
uk_england_london_harrington_hall_hotel,london,UK,110,4.236,3.973,3.982,4.527,3.918,4.127
uk_england_london_51_buckingham_gate_taj_suites_and_residences,london,UK,15,4.267,4.267,4.333,4.4,4.267,4.307
uk_england_london_millers_residence,london,UK,18,4.278,4.556,4.5,4.389,3.944,4.333
uk_england_london_radisson_edwardian_mountbatten_hotel,london,UK,159,4.132,3.434,4.075,4.874,3.648,4.033
uk_england_london_park_plaza_riverbank_london,london,UK,248,4.286,4.177,3.839,3.819,3.831,3.99
uk_england_london_park_plaza_victoria_london,london,UK,247,4.101,3.874,3.583,4.429,3.644,3.926
uk_england_london_premier_inn_london_kensington,london,UK,137,4.387,4.007,4.088,4.474,4.321,4.255
uk_england_london_london_marriott_hotel_regents_park,london,UK,143,4.336,4.105,3.818,3.797,3.713,3.954
uk_england_london_london_marriott_hotel_kensington,london,UK,84,4.345,3.845,3.952,4.167,3.643,3.99
uk_england_london_marriott_london_grosvenor_square_hotel,london,UK,85,4.494,4.035,4.012,4.776,3.529,4.169
uk_england_london_the_ritz_london,london,UK,89,4.607,4.36,4.135,4.753,3.73,4.317
uk_england_london_windermere_hotel,london,UK,62,4.0,3.435,4.161,4.065,3.597,3.852
uk_england_london_club_quarters_at_trafalgar_square,london,UK,17,4.706,4.294,3.882,4.882,4.235,4.4
uk_england_london_the_euro_hotel,london,UK,79,4.367,3.696,4.19,4.354,4.316,4.185
uk_england_london_the_mansions_apartments,london,UK,18,4.278,3.944,4.167,4.722,4.222,4.267
uk_england_london_novotel_london_excel,london,UK,72,4.625,4.125,4.097,3.917,4.111,4.175
uk_england_london_jumeirah_lowndes_hotel,london,UK,50,4.66,4.34,4.02,4.76,3.9,4.336
uk_england_london_grange_city_hotel,london,UK,187,4.214,4.139,3.807,4.326,3.856,4.068
uk_england_london_the_gore_hotel,london,UK,59,4.39,4.22,4.339,4.458,3.915,4.264
uk_england_london_st_martins_lane_hotel,london,UK,152,4.507,3.803,4.059,4.776,3.257,4.08
uk_england_london_her_majesty_hotel,london,UK,28,4.714,4.036,3.857,4.071,4.357,4.207
uk_england_london_charing_cross,london,UK,164,4.098,3.823,3.829,4.829,3.659,4.048
uk_england_london_hilton_london_paddington,london,UK,211,4.223,3.976,3.81,4.521,3.654,4.037
uk_england_london_caring_hotel,london,UK,75,4.213,3.653,4.107,4.293,4.24,4.101
uk_england_london_premier_inn_london_victoria,london,UK,20,4.75,4.2,4.5,4.65,4.25,4.47
uk_england_london_brewers_inn,london,UK,7,4.571,4.429,4.571,3.571,4.286,4.286
uk_england_london_the_landmark_london,london,UK,130,4.569,4.338,4.054,4.246,3.608,4.163
uk_england_london_ibis_london_city,london,UK,153,4.418,3.922,3.83,3.889,4.118,4.035
uk_england_london_holiday_inn_express_london_swiss_cottage,london,UK,105,4.61,3.914,4.0,4.171,4.162,4.171
uk_england_london_radisson_edwardian_berkshire_hotel,london,UK,76,4.355,3.855,4.066,4.855,3.961,4.218
uk_england_london_sloane_square_hotel,london,UK,47,4.234,3.766,3.936,4.66,3.766,4.072
uk_england_london_the_fox_goose_hotel,london,UK,33,4.394,4.212,4.061,3.636,4.242,4.109
uk_england_london_the_colonnade_london,london,UK,44,4.273,3.909,3.568,4.25,3.636,3.927
uk_england_london_alhambra_hotel,london,UK,164,4.165,3.488,4.091,4.524,4.116,4.077
uk_england_london_royal_garden_hotel,london,UK,61,4.295,3.836,3.951,4.541,3.803,4.085
uk_england_london_number_sixteen,london,UK,25,4.92,4.32,4.0,4.72,3.6,4.312
uk_england_london_melbourne_house_hotel,london,UK,74,4.662,3.838,4.095,4.473,4.149,4.243
uk_england_london_the_berkeley,london,UK,55,4.436,3.945,3.909,4.673,3.327,4.058
uk_england_london_devonport_house,london,UK,56,4.304,3.804,4.036,4.661,3.964,4.154
uk_england_london_park_inn_london_russell_square,london,UK,213,4.221,3.784,3.681,4.408,3.822,3.983
uk_england_london_malmaison_london,london,UK,44,4.295,3.909,3.977,4.159,3.545,3.977
uk_england_london_best_western_the_boltons_hotel,london,UK,39,4.769,3.692,4.282,4.462,4.103,4.262
uk_england_london_holiday_inn_express_wandsworth_battersea,london,UK,55,4.345,4.109,3.782,3.673,4.291,4.04
uk_england_london_mandeville_hotel,london,UK,189,4.45,3.836,3.862,4.741,3.714,4.121
uk_england_london_millennium_bailey_s_hotel,london,UK,225,4.12,3.707,3.8,4.671,3.858,4.031
uk_england_london_196_bishopsgate,london,UK,35,4.314,4.257,3.514,4.486,3.914,4.097
uk_england_london_millennium_mayfair_hotel,london,UK,163,4.282,3.791,3.847,4.656,3.736,4.063
uk_england_london_the_rockwell,london,UK,45,4.467,3.933,4.022,4.044,3.822,4.058
uk_england_london_top_hotel_kensington_gardens,london,UK,29,3.897,3.172,3.793,4.138,3.724,3.745
uk_england_london_crowne_plaza_hotel_london_ealing,london,UK,34,4.588,4.382,4.088,3.706,4.206,4.194
uk_england_london_staunton_hotel,london,UK,39,4.359,4.103,4.154,4.59,3.974,4.236
uk_england_london_kingsway_hall_hotel,london,UK,148,4.432,3.973,4.0,4.723,3.845,4.195
uk_england_london_the_savoy,london,UK,45,4.4,4.089,4.333,4.556,3.667,4.209
uk_england_london_the_marylebone_hotel,london,UK,167,4.012,3.545,3.749,4.539,3.671,3.903
uk_england_london_twenty_nevern_square,london,UK,122,4.574,3.959,4.352,4.451,4.213,4.31
uk_england_london_nh_kensington,london,UK,85,4.4,4.165,3.647,4.024,3.976,4.042
uk_england_london_holiday_inn_express_earls_court,london,UK,93,4.473,3.86,4.011,3.419,4.247,4.002
uk_england_london_jurys_inn_islington,london,UK,123,4.016,3.569,3.724,4.171,3.772,3.85
uk_england_london_hilton_london_kensington,london,UK,242,4.083,3.579,3.847,3.781,3.657,3.789
uk_england_london_premier_inn_london_docklands_excel,london,UK,26,4.5,3.885,3.731,3.308,3.808,3.846
uk_england_london_trebovir,london,UK,58,4.414,3.552,3.845,4.5,4.086,4.079
uk_england_london_marriott_london_maida_vale,london,UK,86,4.256,3.93,3.988,3.209,3.698,3.816
uk_england_london_the_courthouse_doubletree_by_hilton,london,UK,60,4.267,3.933,3.967,4.867,3.767,4.16
uk_england_london_radisson_sas_hotel_london_stansted_airport,london,UK,31,4.419,4.161,3.935,4.645,3.581,4.148
uk_england_london_cranley_hotel,london,UK,42,4.405,4.095,3.667,4.619,3.548,4.067
uk_england_london_best_western_the_cromwell,london,UK,74,4.5,3.824,4.081,4.486,3.946,4.168
uk_england_london_holiday_inn_london_camden_lock,london,UK,105,4.476,4.095,3.971,4.286,4.067,4.179
uk_england_london_bridgestreet_corporate_housing_the_kings_wardrobe,london,UK,8,4.375,4.375,4.0,4.25,4.125,4.225
uk_england_london_days_hotel_london_shoreditch,london,UK,74,4.473,4.122,3.595,3.081,4.135,3.881
uk_england_london_travelodge_london_southwark,london,UK,111,4.261,3.829,3.613,4.342,4.252,4.059
uk_england_london_byron_hotel,london,UK,139,4.058,3.511,4.0,4.266,3.777,3.922
uk_england_london_fox_club,london,UK,11,4.364,3.909,4.636,4.818,3.818,4.309
uk_england_london_grange_blooms_hotel,london,UK,14,4.214,4.071,4.071,4.643,4.214,4.243
uk_england_london_millennium_copthorne_hotels_at_chelsea_football_club,london,UK,84,4.19,3.929,3.762,3.893,3.714,3.898
uk_england_london_olympic_house_hotel,london,UK,58,4.259,3.534,3.069,4.31,3.448,3.724
uk_england_london_hilton_london_metropole,london,UK,301,3.88,3.518,3.751,3.983,3.468,3.72
uk_england_london_jurys_inn_chelsea,london,UK,110,4.409,3.973,3.882,3.109,4.209,3.916
uk_england_london_sheraton_park_tower,london,UK,79,4.19,3.873,3.848,4.62,3.418,3.99
uk_england_london_premier_inn_london_tower_bridge,london,UK,47,4.298,3.979,4.021,3.638,4.064,4.0
uk_england_london_myhotel_chelsea,london,UK,36,4.111,4.056,3.722,4.167,3.278,3.867
uk_england_london_no_5_maddox_street,london,UK,10,4.8,4.4,4.7,4.7,3.9,4.5
uk_england_london_holiday_inn_express_london_wimbledon_south,london,UK,29,4.241,3.724,3.897,3.517,4.276,3.931
uk_england_london_the_royal_trafalgar_by_thistle,london,UK,33,3.576,3.303,3.424,4.697,3.152,3.63
uk_england_london_blandford_hotel,london,UK,31,4.387,3.71,4.129,4.742,4.129,4.219
uk_england_london_crowne_plaza_london_st_james,london,UK,173,3.78,3.399,3.815,4.428,3.457,3.776
uk_england_london_millennium_gloucester,london,UK,176,3.915,3.619,3.619,4.511,3.676,3.868
uk_england_london_london_house_hotel,london,UK,128,3.867,3.289,3.383,4.344,3.82,3.741
uk_england_london_the_metropolitan,london,UK,52,4.462,3.981,3.904,4.5,3.423,4.054
uk_england_london_holiday_inn_london_kensington_forum,london,UK,301,4.007,3.545,3.498,4.605,3.694,3.87
uk_england_london_radisson_edwardian_grafton_hotel,london,UK,249,3.94,3.446,3.699,4.237,3.382,3.741
uk_england_london_hilton_london_docklands,london,UK,127,4.031,3.567,3.961,3.346,3.598,3.701
uk_england_london_holiday_inn_express_london_newbury_park,london,UK,24,4.75,4.292,3.75,3.125,4.042,3.992
uk_england_london_royal_court_apartments,london,UK,136,3.632,3.324,3.787,4.559,4.029,3.866
uk_england_london_grange_fitzrovia_hotel,london,UK,74,4.176,3.568,3.757,4.392,3.649,3.908
uk_england_london_novotel_london_waterloo,london,UK,71,4.197,3.746,3.676,3.789,3.775,3.837
uk_england_london_the_waldorf_hilton,london,UK,283,4.272,3.756,3.947,4.664,3.495,4.027
uk_england_london_citadines_holborn_covent_garden,london,UK,36,3.472,3.111,3.25,4.472,3.389,3.539
uk_england_london_comfort_inn_buckingham_palace_road,london,UK,96,4.406,3.656,4.167,4.521,4.0,4.15
uk_england_london_danubius_hotel_regents_park,london,UK,65,4.092,3.646,3.815,3.662,3.585,3.76
uk_england_london_best_western_phoenix_hotel,london,UK,131,4.115,3.435,3.733,4.534,3.863,3.936
uk_england_london_crowne_plaza_marlow,london,UK,14,4.357,4.357,3.643,3.429,3.714,3.9
uk_england_london_san_domenico_house,london,UK,4,4.75,5.0,5.0,5.0,3.75,4.7
uk_england_london_sanderson_hotel_london,london,UK,81,4.321,3.938,4.0,4.519,3.247,4.005
uk_england_london_days_hotel_london_hyde_park,london,UK,54,3.778,3.056,3.389,4.296,3.444,3.593
uk_england_london_washington_mayfair_hotel,london,UK,58,3.966,3.448,3.741,4.569,3.569,3.859
uk_england_london_strand_palace_hotel,london,UK,301,3.937,3.223,3.674,4.658,3.558,3.81
uk_england_london_premier_inn_london_hammersmith,london,UK,29,4.345,3.828,4.276,4.103,4.0,4.11
uk_england_london_london_guards_hotel,london,UK,104,3.683,3.317,3.327,4.212,3.635,3.635
uk_england_london_dolphin_house,london,UK,76,4.355,4.158,3.737,3.921,3.987,4.032
uk_england_london_ambassadors_hotel_in_bloomsbury,london,UK,79,4.266,3.367,3.987,4.329,3.494,3.889
uk_england_london_holiday_inn_london_brentford_lock,london,UK,45,4.644,4.422,4.111,3.422,3.978,4.116
uk_england_london_mandarin_oriental_hyde_park_london,london,UK,64,4.219,3.812,3.922,4.547,3.422,3.984
uk_england_london_st_david_s_hotels,london,UK,81,3.975,3.37,4.296,4.617,4.062,4.064
uk_england_london_holiday_inn_express_london_limehouse,london,UK,55,4.109,3.927,3.673,3.382,4.255,3.869
uk_england_london_22_jermyn_street,london,UK,19,4.368,4.158,4.421,4.632,3.737,4.263
uk_england_london_euston_square_hotel,london,UK,73,3.904,2.822,3.192,3.918,3.123,3.392
uk_england_london_ramada_hotel_and_suites_london_docklands,london,UK,65,4.277,3.785,3.862,3.262,3.877,3.812
uk_england_london_mad_hatter_hotel,london,UK,34,4.0,3.412,3.853,4.059,3.735,3.812
uk_england_london_the_leonard_hotel,london,UK,49,4.143,3.898,3.959,4.551,3.918,4.094
uk_england_london_jumeirah_carlton_tower,london,UK,41,4.415,3.854,4.171,4.537,3.39,4.073
uk_england_london_travelodge_london_tower_bridge,london,UK,75,4.427,3.48,3.653,4.333,4.093,3.997
uk_england_london_ascott_mayfair,london,UK,16,3.812,3.812,3.875,4.5,3.938,3.988
uk_england_london_southwark_rose_hotel,london,UK,70,4.171,3.743,3.643,4.0,3.786,3.869
uk_england_london_holiday_inn_london_bloomsbury,london,UK,138,4.181,3.58,3.768,4.428,3.783,3.948
uk_england_london_hesperia_london_victoria_hotel,london,UK,112,4.036,3.688,3.545,4.312,3.482,3.812
uk_england_london_holiday_inn_london_brent_cross,london,UK,39,3.923,3.615,3.641,3.41,3.538,3.626
uk_england_london_radisson_sas_portman_hotel,london,UK,74,3.905,3.554,3.892,4.554,3.622,3.905
uk_england_london_dalmacia_hotel,london,UK,16,4.375,3.688,3.688,3.5,4.125,3.875
uk_england_london_the_bentley_hotel_london_the_waldorf_astoria_collection,london,UK,18,4.5,3.944,3.889,4.556,3.667,4.111
uk_england_london_easyhotel_london_earls_court,london,UK,93,4.312,3.226,3.452,4.194,4.118,3.86
uk_england_london_apex_london_wall_hotel,london,UK,9,4.444,4.556,4.444,4.222,3.778,4.289
uk_england_london_london_elizabeth_hotel,london,UK,109,3.982,3.459,4.046,4.56,3.826,3.974
uk_england_london_radisson_edwardian_vanderbilt,london,UK,197,3.807,3.142,3.66,4.462,3.376,3.689
